ZONE T="XXX TC1 <greek>a<\greek> = 10<math>0<\math>"
5.300000000000000000e+01 -999 1.056489371985160020e+00 1.945921331701729873e-01 -1.007347773416359948e-01 2.483104025055217320e-06 9.536199404833077466e-05 1.879007022564381342e-05 3.990570717090704286e-05 3.535033535778969008e-06 6.760986345590657516e-04 -999 -999 -999 -999 -999 -999
5.400000000000000000e+01 -999 1.056057838507620028e+00 1.945188982529580113e-01 -1.006472771526139981e-01 2.253624195558715747e-06 8.749222425960652622e-05 1.650610759130230641e-05 3.611635011071123323e-05 3.308275331834093386e-06 5.739329444799828091e-04 -999 -999 -999 -999 -999 -999
5.500000000000000000e+01 -999 1.055675096436260008e+00 1.944559714758279934e-01 -1.005687955170589953e-01 2.048301072350492085e-06 8.024708694151429667e-05 1.447364345370848099e-05 3.270209369296594900e-05 3.100531421880241460e-06 4.860274269599679643e-04 -999 -999 -999 -999 -999 -999
5.600000000000000000e+01 -999 1.055336473338410075e+00 1.944019601847029877e-01 -1.004984792851389974e-01 1.864285355477446438e-06 7.358373183924303226e-05 1.266977944054543350e-05 2.962636288820951006e-05 2.909666921178715940e-06 4.107513675487880610e-04 -999 -999 -999 -999 -999 -999
5.700000000000000000e+01 -999 1.055037630487549949e+00 1.943556464076680035e-01 -1.004355519244780059e-01 1.699007340606630072e-06 6.746118924948414956e-05 1.107310132719382842e-05 2.685516090268103378e-05 2.733801043159703463e-06 3.464620658321865623e-04 -999 -999 -999 -999 -999 -999
5.800000000000000000e+01 -999 1.054774556931370011e+00 1.943159690377870008e-01 -1.003793123014800059e-01 1.550150068268340808e-06 6.183980831281956627e-05 9.662940657567516147e-06 2.435757617540828176e-05 2.571290793313916560e-06 2.905401543972456870e-04 -999 -999 -999 -999 -999 -999
5.900000000000000000e+01 -999 1.054543580896579957e+00 1.942820110707109971e-01 -1.003291351513699997e-01 1.415548343838118737e-06 5.668050014258636912e-05 8.420065136298473892e-06 2.210529194700839033e-05 2.420749267956976192e-06 2.443253848290184130e-04 -999 -999 -999 -999 -999 -999
6.000000000000000000e+01 -999 1.054341194587270047e+00 1.942529650663900043e-01 -1.002844385485339995e-01 1.293742186352571037e-06 5.195033205978771606e-05 7.328675312586979477e-06 2.007382519056659991e-05 2.280918352334990648e-06 2.049781439518008662e-04 -999 -999 -999 -999 -999 -999
6.100000000000000000e+01 -999 1.054164224748570078e+00 1.942281413533009926e-01 -1.002446937897999990e-01 1.183221133270347569e-06 4.761551773931516247e-05 6.372925268988268252e-06 1.824013575328069874e-05 2.150826780339856263e-06 1.720182174370663095e-04 -999 -999 -999 -999 -999 -999
6.200000000000000000e+01 -999 1.054009753506770064e+00 1.942069463822020114e-01 -1.002094158706230004e-01 1.082677248079766020e-06 4.364495381420767394e-05 5.537147228511566082e-06 1.658309372554043804e-05 2.029595333011606813e-06 1.438542448599695487e-04 -999 -999 -999 -999 -999 -999
